PACKAGE,ID,NAME,SERVICE,CHECKID,TEST_PASSED,"VALUE",IGNORE_FAILURE,RAGSTATUS
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.all:logFatal,FQ3_v9.23,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.all:logInfo,FQ3_v9.24,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.all:logWarn,FQ3_v9.25,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.common:setDomain,FQ3_v9.26,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.common:setTrackingId,FQ3_v9.27,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.file:log,FQ3_v9.28,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.file:logDebug,FQ3_v9.29,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.file:logEntry,FQ3_v9.30,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.file:logError,FQ3_v9.31,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.file:logExit,FQ3_v9.32,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.file:logFatal,FQ3_v9.33,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.file:logInfo,FQ3_v9.34,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.file:logTrace,FQ3_v9.35,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.file:logWarn,FQ3_v9.36,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.flow:getCallingServicePackageName,FQ3_v9.37,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.uem:log,FQ3_v9.38,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.uem:logEntry,FQ3_v9.39,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.uem:logError,FQ3_v9.40,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.uem:logExit,FQ3_v9.41,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.uem:logFatal,FQ3_v9.42,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.uem:logInfo,FQ3_v9.43,true,"No matching services",false,1
DemoProjectLogging,FQ3_v9,Deprecated Services (v9),DemoProject.logging.pub.uem:logWarn,FQ3_v9.44,true,"No matching services",false,1
DemoProjectLogging,FQ4,Disabled Services,DemoProject.logging.impl.failure:mapLogRecord,FQ4.1,true,"count(//*[@DISABLED='true'])=0",false,1
DemoProjectLogging,FQ4,Disabled Services,DemoProject.logging.impl.file:doLogRecord,FQ4.2,true,"count(//*[@DISABLED='true'])=0",false,1
DemoProjectLogging,FQ4,Disabled Services,DemoProject.logging.impl.file.init:shutdown,FQ4.3,true,"count(//*[@DISABLED='true'])=0",false,1
DemoProjectLogging,FQ4,Disabled Services,DemoProject.logging.impl.file.init:startup,FQ4.4,true,"count(//*[@DISABLED='true'])=0",false,1
DemoProjectLogging,FQ4,Disabled Services,DemoProject.logging.impl.file.log4j2:getLogConfigLocation,FQ4.5,true,"count(//*[@DISABLED='true'])=0",false,1
